Açaí-Guaraná,Citrus,Estação,LAT,LONG,Maçã-Verde,Movimentação,Original_269,Original_473,Pêssego,TARGET,Tangerina,Tempo,Zero,_id,_rev,row
39,13,Campo Belo,-23.6188,-46.6823,38,24079,46,38,37,NORMAL,33,2018-1-14,51,00ed6ec2eb21c8d766848e0f51034625,1-c374924910827668ed19dda4dde468d0,15134
24,43,Campo Belo,-23.6188,-46.6823,29,24021,8,53,37,NORMAL,43,2018-2-17,38,00ed6ec2eb21c8d766848e0f51338e64,1-fb3c2393314d60d75386c1bd1b630d64,15167
43,3,Campo Belo,-23.6188,-46.6823,26,23501,8,31,19,REABASTECER,28,2018-5-28,30,00ed6ec2eb21c8d766848e0f518ad8cd,1-697133f5389cd8d97e1dac0de90ef33e,15268
30,36,Brigadeiro,-23.5683,-46.6482,43,46851,15,65,32,NORMAL,9,2019-3-18,5,010bee2d921dd58b8d9b5095d3145f84,1-0266319ef8714c069fa2c037323730d4,1158
8,8,Brigadeiro,-23.5683,-46.6482,39,46320,44,79,33,REABASTECER,4,2019-7-13,48,010bee2d921dd58b8d9b5095d3168eab,1-797c2be541a826d9733b514736476383,1273
5,5,Brigadeiro,-23.5683,-46.6482,34,49040,57,71,26,REABASTECER,19,2019-8-28,2,010bee2d921dd58b8d9b5095d31822ca,1-e34f0366065ef32bd66cc989c973387a,1318
15,30,Brás,-23.5451,-46.6162,26,72935,25,73,25,NORMAL,39,2018-10-13,10,010d581e4a47776523c06ae6357da739,1-2f27902653e4039456d7c9984f07aa57,4603
39,27,Brás,-23.5451,-46.6162,40,74481,45,56,8,NORMAL,11,2019-5-5,65,010d581e4a47776523c06ae635a41992,1-5469cdab1949d39659fed7e4365d808c,4805
43,33,Brás,-23.5451,-46.6162,41,73214,31,86,23,REABASTECER,14,2019-8-9,2,010d581e4a47776523c06ae635d76ebc,1-61df0c355ed9422d9aa720cddd315c5d,4899
10,43,Brás,-23.5451,-46.6162,22,73828,32,59,28,NORMAL,7,2019-8-30,47,010d581e4a47776523c06ae635e13a1c,1-8e81e85f13e03a060bf57b219d7a56dc,4920
24,28,Brás,-23.5451,-46.6162,32,71884,43,64,38,NORMAL,17,2019-9-8,48,010d581e4a47776523c06ae635e15087,1-7be3c4f52f2a838283bcd55cbb75d381,4928
15,22,Higienópolis-Mackenzie,-23.5488,-46.6519,27,92583,34,23,20,NORMAL,30,2018-4-21,49,011d6d21efe823f8d7c95c6f9f710913,1-43eb810b3ea8618218fc8b20429bd7da,7311
11,32,Higienópolis-Mackenzie,-23.5488,-46.6519,13,93057,16,45,7,NORMAL,17,2018-3-23,22,012d27128cb5718f3c66528dde47d53b,1-91471cf89cc3a3d6ad4be033d0e6b0d0,7283
37,26,Higienópolis-Mackenzie,-23.5488,-46.6519,6,90553,55,86,34,REABASTECER,43,2018-3-27,58,012d27128cb5718f3c66528dde516212,1-2fc20e1fc6ea5db95ad6e3ab730d8605,7287
23,12,Higienópolis-Mackenzie,-23.5488,-46.6519,37,93242,37,23,29,NORMAL,35,2018-6-12,55,012d27128cb5718f3c66528ddeb1d3fe,1-1f5ec61ec7ce55bf7cb352cad4d89021,7362
3,29,Higienópolis-Mackenzie,-23.5488,-46.6519,7,89677,55,40,38,NORMAL,6,2018-8-2,61,0138ee3c1b0377950dfe287291257363,1-3a80902be1a04e48c121a4b038733028,7412
40,26,Higienópolis-Mackenzie,-23.5488,-46.6519,2,91660,42,19,31,NORMAL,38,2018-8-4,46,0138ee3c1b0377950dfe2872912576ed,1-d4093735f707347c32438b62929cc55d,7414
34,31,Higienópolis-Mackenzie,-23.5488,-46.6519,24,91576,50,45,4,NORMAL,6,2019-4-1,58,015353caeb2b431cc080b222fe00d9a7,1-e7439f6de24e554c3b262bdffc4c6966,7651
31,16,Higienópolis-Mackenzie,-23.5488,-46.6519,14,90669,26,86,38,NORMAL,9,2019-4-22,48,015353caeb2b431cc080b222fe02d39c,1-ee1f20126f99383dfee2ed4db6bbdea3,7672
1,25,Higienópolis-Mackenzie,-23.5488,-46.6519,24,91222,65,49,17,NORMAL,11,2019-7-24,35,015353caeb2b431cc080b222fe0cd89d,1-61fa8d5d4665578b09a70cccc6f8c504,7764
10,27,Higienópolis-Mackenzie,-23.5488,-46.6519,6,89969,65,86,41,REABASTECER,24,2019-9-3,35,015353caeb2b431cc080b222fe1061f2,1-f795cb0c582c7edfdf451314c0d9f146,7803
29,43,Higienópolis-Mackenzie,-23.5488,-46.6519,43,92508,13,15,13,NORMAL,9,2019-11-14,51,015353caeb2b431cc080b222fe185c2a,1-14059fc6e6ca17656f4d8bfc3e885c1d,7874
16,27,Faria Lima,-23.5675,-46.6929,33,54816,23,86,19,NORMAL,5,2018-1-19,6,015353caeb2b431cc080b222fe201f6b,1-73df2f4eb60835dadf4b39d9f3eda999,7939
43,5,Faria Lima,-23.5675,-46.6929,41,54176,5,2,18,NORMAL,22,2018-12-11,51,015353caeb2b431cc080b222feb986e6,1-78a8c251a614698dd41c83918ef29d8a,8261
34,34,Faria Lima,-23.5675,-46.6929,9,52002,65,31,16,REABASTECER,19,2019-1-14,7,015353caeb2b431cc080b222febe1b8d,1-d6ab1da3e69ae939a509dd450b30d8a6,8294
37,24,Faria Lima,-23.5675,-46.6929,41,52733,2,5,31,REABASTECER,11,2019-3-19,17,015353caeb2b431cc080b222fec3905e,1-cc3ae8c3aa171d907ab6fec9ebbbe1fb,8359
9,33,Faria Lima,-23.5675,-46.6929,11,52788,65,27,22,NORMAL,10,2019-5-23,5,015353caeb2b431cc080b222feceb469,1-9750c91604f6bb9a837dc089cfe44fa5,8423
32,24,Pinheiros,-23.5664,-46.703,19,77125,39,32,19,NORMAL,10,2018-11-23,41,01587383bb9af5e65f1184610e90da66,1-3f9f21c333dedef92fcddfb53a19a2f9,8963
11,20,Ana Rosa,-23.5813,-46.6383,10,65754,5,66,30,NORMAL,24,2019-9-13,18,016759105e618be986ec865f43697171,1-01f3014a54ede0dee14a98a64fc8e532,12133
19,28,Barra Funda,-23.5542,-46.6707,16,149634,39,36,43,NORMAL,10,2019-6-29,10,01798a7d58b9db1d80ec8e9203a34850,1-9c00b8dc3db069bab3cc46b307208b7c,5579
2,14,Barra Funda,-23.5542,-46.6707,43,148991,11,86,27,NORMAL,34,2019-7-3,48,01798a7d58b9db1d80ec8e9203a3518f,1-93bb2b1515c2dbb2683552964c4bd0e8,5583
28,43,Tatuapé,-23.5402,-46.5765,15,69969,56,86,40,REABASTECER,29,2018-2-15,6,01798a7d58b9db1d80ec8e9203c43d9e,1-93dae40880ad17277cacbff0a78eed06,5805
26,37,Tatuapé,-23.5402,-46.5765,15,69740,52,75,39,NORMAL,43,2018-4-17,37,01798a7d58b9db1d80ec8e9203c7cb7b,1-1e2e8536e16d6ce00468fd47043f980a,5867
22,36,Tatuapé,-23.5402,-46.5765,31,67521,9,19,39,REABASTECER,24,2018-9-16,35,01798a7d58b9db1d80ec8e9203e05f5b,1-c47aeb90a3bec03411655b2db76786eb,6016
28,26,Ana Rosa,-23.5813,-46.6383,25,66925,58,68,8,NORMAL,6,2018-8-5,33,018f9cd8cacc718fd2b62462f82c9e8a,1-0ca51842e277064f030903edb5848e44,11735
43,19,Ana Rosa,-23.5813,-46.6383,12,65600,19,73,27,NORMAL,24,2018-8-23,58,018f9cd8cacc718fd2b62462f834156f,1-38736dd9b2a0d57b18e59c48ce187102,11753
40,4,Consolação,-23.5581,-46.6606,38,113688,59,20,7,REABASTECER,30,2019-2-25,21,01b016da258204060bbaccc1ab0e628e,1-600a5354b458de985f93ae3bde2aa548,2575
38,43,Consolação,-23.5581,-46.6606,32,112898,50,11,5,REABASTECER,28,2019-2-26,13,01b016da258204060bbaccc1ab0e6deb,1-2de7f720fc9d9bf1cd0189fdc26562ac,2576
4,24,Consolação,-23.5581,-46.6606,13,113688,65,18,20,NORMAL,43,2019-3-3,30,01b016da258204060bbaccc1ab14f8df,1-b4b8e4d1d41a659e975f32a96c13eea9,2583
9,39,Higienópolis-Mackenzie,-23.5488,-46.6519,19,92694,53,30,43,NORMAL,12,2018-8-12,57,01c18a5bb7d72dc26f86a65be6dcc590,1-9ac90d096b07216f2c64d9e5b5d77c68,7422
43,15,Hospital São Paulo,-23.5984,-46.6455,7,24946,35,20,43,NORMAL,32,2019-10-12,56,01d3a459e41bcf5f459da8f30003bf00,1-acecc537ab3ce7544f737473d5ce46bb,16938
7,14,Paraíso,-23.57677,-46.63933,14,72385,28,79,22,NORMAL,5,2018-3-3,14,01d3a459e41bcf5f459da8f3000aecb9,1-f17ed10567651426604b27fced659d06,63
43,34,Paraíso,-23.57677,-46.63933,27,71835,65,76,23,NORMAL,31,2019-12-16,38,01d3a459e41bcf5f459da8f30020183d,1-0c3e582b7819ea178dd360280c5e9599,706
43,25,Brigadeiro,-23.5683,-46.6482,34,47392,12,52,11,NORMAL,7,2018-2-2,43,01d3a459e41bcf5f459da8f300202d80,1-77397d7b458d50c1638c9582905fc06f,752
10,29,Brigadeiro,-23.5683,-46.6482,29,49569,27,48,22,NORMAL,11,2018-4-4,56,01d3a459e41bcf5f459da8f30021836e,1-9a8de9014a78c3950ce29f27904619dd,814
41,43,Brigadeiro,-23.5683,-46.6482,8,47017,29,77,6,NORMAL,11,2018-8-4,57,01d3a459e41bcf5f459da8f300238165,1-f7d232a625f6eb36036bc4ed07e8d376,934
16,20,Brigadeiro,-23.5683,-46.6482,40,49156,36,86,43,NORMAL,19,2018-11-3,35,01d3a459e41bcf5f459da8f300252dbe,1-41d74841760f65d4d17aec0a2e386b6e,1023
10,41,Brigadeiro,-23.5683,-46.6482,18,47240,12,32,43,NORMAL,22,2019-1-20,28,01d3a459e41bcf5f459da8f30039e5cb,1-f2df0d879a87cf4b060337218615348d,1100
36,7,Trianon-Masp,-23.5634,-46.6544,10,43908,29,86,13,NORMAL,43,2018-10-30,18,01d3a459e41bcf5f459da8f300add85d,1-84e6fd47d772a58da5623b590d54a044,1740
33,22,Trianon-Masp,-23.5634,-46.6544,28,43155,30,38,34,NORMAL,34,2018-11-24,51,01d3a459e41bcf5f459da8f300af6acc,1-9cc395112d52d6740f74615e3ea536fd,1764
33,30,Trianon-Masp,-23.5634,-46.6544,19,45847,10,23,19,REABASTECER,2,2019-11-11,56,01d3a459e41bcf5f459da8f300b40859,1-726931d2e23cd42361ad3b9fba3d0a3b,2111
43,43,Trianon-Masp,-23.5634,-46.6544,10,45049,18,45,38,REABASTECER,19,2019-11-28,8,01d3a459e41bcf5f459da8f300b56504,1-d0646c0785d981f8956ca6f0d665b3c1,2128
43,10,Consolação,-23.5581,-46.6606,21,113148,28,74,5,NORMAL,28,2018-3-21,44,01d3a459e41bcf5f459da8f300b70788,1-c268765388786cec66563a08d1e661b1,2241
10,31,Consolação,-23.5581,-46.6606,30,111996,35,61,6,REABASTECER,35,2018-3-30,46,01d3a459e41bcf5f459da8f300b7172c,1-3ad5808543415415386f24353a3cb8b3,2250
37,15,São Judas,-23.6255,-46.6411,35,16223,35,12,23,REABASTECER,4,2018-2-23,50,01f396919c38a54f1ba31e78b8f1f028,1-0df4fa09798442296d90146de8c73d22,13013
19,37,Brigadeiro,-23.5683,-46.6482,8,47815,17,74,22,NORMAL,17,2019-12-14,45,01f7859701c91a4682fa77947fdfd8be,1-1dfc689646218d518711fc2d9f391303,1424
13,10,Tatuapé,-23.5402,-46.5765,24,67571,26,26,26,NORMAL,10,2018-6-17,55,01fad99fcec2e57e3214ccfe29de917d,1-3ba524798d599eee4c478c382fe0831d,5927
7,17,Tatuapé,-23.5402,-46.5765,5,69941,14,65,24,NORMAL,6,2018-7-18,33,01fad99fcec2e57e3214ccfe29deb52d,1-d489fe609e73b95471437510545c2079,5958
16,27,Brigadeiro,-23.5683,-46.6482,43,49023,15,67,2,NORMAL,27,2019-1-8,49,022a429552f829b663bdfbb5fd0050dd,1-98b1107c7f53cf072ef4b4b9c7f78f6e,1088
19,4,Higienópolis-Mackenzie,-23.5488,-46.6519,16,93224,42,78,26,REABASTECER,41,2018-5-20,22,0249a684209a0b79f54c26e8261afd36,1-ef62d68f0deb3211f07a3a98368069cb,7340
37,43,Higienópolis-Mackenzie,-23.5488,-46.6519,8,91577,38,18,31,NORMAL,39,2018-9-18,2,0249a684209a0b79f54c26e826daca5b,1-45d95685ef583351b7469bd6885ad2d8,7458
43,25,Luz,-23.5365,-46.6332,23,125975,49,79,22,NORMAL,24,2019-12-9,60,025a37fa0493a095d04bba5bc5c1d7c8,1-a71445dbb87f4f60ab862e17a06f664e,11499
20,5,Luz,-23.5365,-46.6332,18,127131,63,72,8,REABASTECER,34,2019-6-20,36,025a37fa0493a095d04bba5bc5fd952a,1-7e12d842f58391fa13a30a6c1fb9dc60,11330
30,39,Luz,-23.5365,-46.6332,12,125043,14,48,9,REABASTECER,5,2019-7-19,52,025a37fa0493a095d04bba5bc5fed36c,1-da623d33bef009db6419116a3ff51a1f,11359
29,10,Sé,-23.55,-46.6333,16,193685,55,9,1,NORMAL,17,2019-2-16,50,026146bec205a08b5d76eecfa413cfdf,1-c9c1a7a6745f4020fd320d537b4c5eb7,4006
5,30,Moema,-23.5489,-46.6388,33,20738,33,68,11,REABASTECER,43,2018-8-21,37,0266e6886db2c2ff41633a217204327a,1-c2435b3c04b3707ab5d8836b68307093,16791
30,11,Paraíso,-23.57677,-46.63933,12,70913,4,43,15,REABASTECER,37,2019-6-8,51,0266e6886db2c2ff41633a2172c2e680,1-53a9b50b48218fbfcee5a3af2f4ce32d,518
9,11,Brigadeiro,-23.5683,-46.6482,34,48302,42,86,23,NORMAL,24,2018-3-2,33,0266e6886db2c2ff41633a2172c906fc,1-af5254155bad291210483e0d0270e9db,782
23,43,Vila Mariana,-23.5895,-46.6346,26,22853,4,86,37,REABASTECER,33,2019-8-28,13,026f07fd5b69d68b1de3b7de5e2004a9,1-c7816aae6d1af61d5b72afd421c6e961,14278
26,31,Brooklin,-23.6263,-46.6878,21,27791,25,34,30,NORMAL,30,2018-1-16,10,026f07fd5b69d68b1de3b7de5e2ed980,1-128347cc1c7e7f83d7d0f8b53bacecaa,14416
37,20,Brooklin,-23.6263,-46.6878,12,26726,43,52,16,REABASTECER,18,2018-9-6,5,026f07fd5b69d68b1de3b7de5ead2d9e,1-5b84df4dc3c24b99b0efeec45f4ccecd,14646
25,32,Brooklin,-23.6263,-46.6878,8,29934,33,12,28,NORMAL,35,2018-5-15,6,026f07fd5b69d68b1de3b7de5eba92c4,1-9a2ad1b26b3dc836a0291b0543ee4d23,14535
15,36,Brooklin,-23.6263,-46.6878,9,29004,12,12,31,NORMAL,36,2018-7-9,34,026f07fd5b69d68b1de3b7de5ec1cd35,1-98575e8c8b89d3b3f03175d9916de3be,14589
18,16,Brooklin,-23.6263,-46.6878,18,29035,17,86,37,NORMAL,43,2018-7-18,33,026f07fd5b69d68b1de3b7de5eca66d9,1-f5f88b7375809ffc338d49c0196c1b35,14598
18,15,Brooklin,-23.6263,-46.6878,7,28444,36,23,26,NORMAL,43,2019-2-9,48,026f07fd5b69d68b1de3b7de5ef37f33,1-65af2e4f48b10184e5cb5bb2398423f2,14799
43,15,Consolação,-23.5581,-46.6606,10,113489,17,22,37,NORMAL,25,2018-8-25,6,0281a3b40dd3ee938f0b587c4a23ce3b,1-4bccb6e36b39ee0621136d11e67f693f,2395
22,19,Campo Belo,-23.6188,-46.6823,2,26289,65,77,9,NORMAL,8,2018-4-9,52,028a8e78db4bea1bd3068b6e7e05fb10,1-199a8b53207b901a0af88123774312e8,15219
30,14,Campo Belo,-23.6188,-46.6823,32,24674,13,13,22,NORMAL,18,2018-8-26,65,028a8e78db4bea1bd3068b6e7e5c1674,1-9fbf659e03a0fb2c31b93020d474f16e,15356
27,43,Campo Belo,-23.6188,-46.6823,8,25324,52,7,5,NORMAL,26,2018-10-11,35,028a8e78db4bea1bd3068b6e7e6be9a2,1-da50d3243ebfc604187c459a31d3675d,15401
3,18,Luz,-23.5365,-46.6332,25,124854,65,10,6,NORMAL,16,2018-11-14,7,0290624017349792a4eccecfe4f9f472,1-e77c63e705cd3bcfee1dbf8db5847dcb,11114
39,38,Sé,-23.55,-46.6333,20,191611,40,51,26,REABASTECER,4,2018-2-18,57,02a1b07a578d2e9eb5af51679e27d0a7,1-d12b842478faeca0011587c36e581610,3648
32,43,Brigadeiro,-23.5683,-46.6482,29,46169,22,66,41,NORMAL,16,2019-11-9,30,02b99d2573962b556040a0a428ee0e1d,1-8e91ee1814947e5a2a53e4fb9a3aa858,1389
37,18,Faria Lima,-23.5675,-46.6929,37,53550,38,78,6,NORMAL,37,2019-5-27,45,02c7e5319bd82f64b7f3a39a35171c6f,1-7323c058478afecd1d94bb64bb669072,8427
30,43,Campo Belo,-23.6188,-46.6823,35,26636,56,35,17,NORMAL,30,2018-9-29,55,02e4134b51f928e8df9c905651dca41f,1-c6e91f956e3bd272d43c48a55c63c606,15389
43,24,Barra Funda,-23.5542,-46.6707,16,148114,45,49,11,NORMAL,3,2018-3-23,20,02e7a2027d916565232e1b81824590b6,1-d59160e35ef43f693941788c19f501be,5123
40,26,Barra Funda,-23.5542,-46.6707,2,148832,40,29,6,REABASTECER,43,2019-3-3,42,02e7a2027d916565232e1b818245c0d3,1-c974997e292240bafd5eeab46d052968,5463
8,33,Barra Funda,-23.5542,-46.6707,20,149116,28,61,43,NORMAL,43,2018-6-10,65,02e7a2027d916565232e1b8182465944,1-00faf16b38a3760018a376d80da917ee,5200
28,14,Barra Funda,-23.5542,-46.6707,36,146939,59,24,17,NORMAL,17,2018-7-19,51,02e7a2027d916565232e1b8182469d24,1-7f8ce0e061a7e158fc5270bb1d30c943,5239
22,18,Barra Funda,-23.5542,-46.6707,39,146965,47,9,29,NORMAL,13,2019-2-9,12,02e7a2027d916565232e1b81826a330a,1-50fb51d1b61f08e70c53275124d7184c,5439
43,32,Barra Funda,-23.5542,-46.6707,7,150231,42,39,11,REABASTECER,5,2019-3-2,47,02e7a2027d916565232e1b81826de386,1-a2c0fbb130780082fba8d03f4ba695ce,5462
38,27,Barra Funda,-23.5542,-46.6707,14,148261,18,26,22,NORMAL,9,2019-9-20,65,02e7a2027d916565232e1b818275e9d1,1-6133e5244b531af300b2336363c331b3,5660
13,21,Tatuapé,-23.5402,-46.5765,5,70744,63,36,13,REABASTECER,39,2018-7-30,18,02e7a2027d916565232e1b81827b871e,1-89bdd92b2f1c9bb625320866464bb77d,5970
16,38,Tatuapé,-23.5402,-46.5765,29,68691,59,74,24,NORMAL,32,2018-3-29,29,02e7a2027d916565232e1b818283adb9,1-2d758def8f94ec3febebf3aa78ee96fc,5849
5,23,Tatuapé,-23.5402,-46.5765,5,68301,12,16,15,NORMAL,16,2018-5-3,56,02e7a2027d916565232e1b818285fd29,1-5557e311801f487ffbf5e91075c43272,5883
14,8,Tatuapé,-23.5402,-46.5765,5,68183,43,8,18,NORMAL,10,2018-8-29,14,02e7a2027d916565232e1b81829616e4,1-36571c91fda2dca7bf24237ab089700d,5999
32,18,República,-23.5436,-46.6434,35,107556,7,8,30,NORMAL,9,2018-9-6,27,02f9a95ce1b220a1bcd01ae7f5245297,1-3f64ccfa35ea0a5b3eea248d2478be0b,6726
5,28,República,-23.5436,-46.6434,24,107838,28,32,34,NORMAL,30,2019-6-8,43,02f9a95ce1b220a1bcd01ae7f549e494,1-2b3a2d1f1536bf0eeca15ed1bb659f59,6998
29,38,Brigadeiro,-23.5683,-46.6482,17,46637,9,86,11,NORMAL,43,2018-7-5,53,030e619b9e31d3cda8d8adc2d5510fcc,1-f0289299053be9dfef249385fedae50a,905
15,2,Trianon-Masp,-23.5634,-46.6544,43,42660,57,68,9,REABASTECER,40,2019-1-14,23,030ea93cd131bab0dffc3af534a3c1af,1-7eda66fa4812a5683aa6bcc3cda37d74,1814
37,13,Sé,-23.55,-46.6333,5,192213,42,86,33,NORMAL,43,2018-3-9,55,0324fdc4b42b5e666351c5b24a10f086,1-b7c8f524f760f2b854c7fbe46ca87a5f,3669
43,33,Sé,-23.55,-46.6333,43,193563,58,32,34,NORMAL,34,2018-10-21,65,0324fdc4b42b5e666351c5b24a241598,1-e0f994356c118790353d87633e720363,3891
33,43,Sé,-23.55,-46.6333,11,193398,53,69,21,NORMAL,31,2019-1-11,34,0324fdc4b42b5e666351c5b24a35c0f2,1-d7a9f021857d527d4a8689279b5d1355,3971
34,26,Sé,-23.55,-46.6333,24,192224,11,24,39,NORMAL,43,2019-7-3,57,0324fdc4b42b5e666351c5b24a35e0cc,1-c46299e76bd8270f07fea3eec32b431e,4143
35,43,Sé,-23.55,-46.6333,36,191817,65,12,37,REABASTECER,43,2019-4-9,21,0324fdc4b42b5e666351c5b24a430572,1-24ec25dc48ecaa262937eb8b13aa0b3f,4059
43,28,Sé,-23.55,-46.6333,37,193387,33,22,13,NORMAL,23,2019-9-22,34,0324fdc4b42b5e666351c5b24a435a5a,1-505a90f9a5f711af8d1159250a010dd7,4222
13,43,Sé,-23.55,-46.6333,32,192041,44,29,14,NORMAL,17,2019-6-6,49,0324fdc4b42b5e666351c5b24a45c40b,1-45f46739ab019ccff811d6066a05d6a8,4116
38,11,Sé,-23.55,-46.6333,6,193653,17,3,43,REABASTECER,6,2019-5-30,32,0324fdc4b42b5e666351c5b24a45d8d2,1-3f11a30b6a41a5bd03cb61afdc4fc85e,4110
43,36,Sé,-23.55,-46.6333,34,194057,26,78,19,NORMAL,43,2019-12-26,43,0324fdc4b42b5e666351c5b24a4788da,1-cb41223c834483637ad1186d409642cd,4316
38,25,Brás,-23.5451,-46.6162,7,73115,33,45,36,NORMAL,5,2018-4-28,38,0324fdc4b42b5e666351c5b24a541c32,1-c38b03b60d8e3f8ed5504003b59f5ba3,4438
6,20,Sé,-23.55,-46.6333,38,192422,23,27,12,REABASTECER,2,2019-12-5,48,0324fdc4b42b5e666351c5b24a5422bf,1-83cab05cb747cb53a9582fa6c5c37215,4295
3,25,Brás,-23.5451,-46.6162,26,70958,45,40,41,REABASTECER,11,2018-3-14,22,0324fdc4b42b5e666351c5b24a5beb89,1-d9f18ecd1b182d65c5a6f1c3f27ff71b,4394
30,23,Brás,-23.5451,-46.6162,20,73174,29,59,43,NORMAL,10,2018-9-19,33,0324fdc4b42b5e666351c5b24a5c031a,1-725b185bd099b2ffd31d605250ea536d,4579
25,34,Brás,-23.5451,-46.6162,15,74026,27,67,33,REABASTECER,25,2018-6-22,7,0324fdc4b42b5e666351c5b24a5cc6a4,1-d22e2b91fe5898f7085e09b6699edc92,4492
19,10,Brás,-23.5451,-46.6162,12,72581,56,39,43,NORMAL,28,2019-8-5,32,0324fdc4b42b5e666351c5b24a71e0a2,1-3c3bd44ab6c473e4b5be49a6ee067a61,4895
7,34,Brás,-23.5451,-46.6162,43,73601,61,86,21,NORMAL,22,2019-5-2,20,0324fdc4b42b5e666351c5b24a73ed45,1-5c5f0dc6b6203e658a630159419025d1,4802
17,29,Brás,-23.5451,-46.6162,29,71741,3,53,24,REABASTECER,36,2019-6-2,8,0324fdc4b42b5e666351c5b24a791ca5,1-ddfb389ccfcca8182181a8799535163b,4832
31,4,Brás,-23.5451,-46.6162,43,72415,8,76,5,REABASTECER,43,2019-7-22,47,0324fdc4b42b5e666351c5b24a79a71e,1-2a9dc30cea919d654a1dbe71fd1e1157,4882
10,43,Brás,-23.5451,-46.6162,22,73828,32,59,28,NORMAL,7,2019-8-30,47,0324fdc4b42b5e666351c5b24a79dfc1,1-8e81e85f13e03a060bf57b219d7a56dc,4920
43,21,Brás,-23.5451,-46.6162,11,73795,7,49,21,REABASTECER,43,2019-9-25,6,0324fdc4b42b5e666351c5b24a7b8da7,1-5ab04f005b1f857c3c9e293f772c1cdf,4945
19,13,Barra Funda,-23.5542,-46.6707,35,147594,10,1,31,NORMAL,28,2018-3-28,52,0324fdc4b42b5e666351c5b24a7b9a05,1-81135cda5412209314eaec99bd8c4a66,5128
2,43,Brás,-23.5451,-46.6162,6,72600,56,26,7,REABASTECER,11,2019-11-29,35,0324fdc4b42b5e666351c5b24a7e6441,1-0a316d6560f1e69dd7a7f0daaf6546fb,5009
22,40,Barra Funda,-23.5542,-46.6707,33,150321,45,74,25,NORMAL,20,2018-2-7,25,0324fdc4b42b5e666351c5b24a804ed2,1-a282b8df4c6fcb469c3577b8b9973e16,5077
20,39,Barra Funda,-23.5542,-46.6707,21,148818,65,86,24,NORMAL,25,2018-5-2,11,0324fdc4b42b5e666351c5b24a82911f,1-5a18a94ce38a4721480d11fdbe1714b1,5162
22,3,Barra Funda,-23.5542,-46.6707,36,149414,41,78,24,REABASTECER,19,2018-12-16,61,0324fdc4b42b5e666351c5b24a84bf46,1-fb7af40d45f7de4fa041d6c1a0c87194,5386
13,8,Barra Funda,-23.5542,-46.6707,27,148411,4,57,18,REABASTECER,16,2019-3-10,65,0324fdc4b42b5e666351c5b24a8d32b4,1-31f0251a5c752975e3fd57332be421df,5470
35,19,Barra Funda,-23.5542,-46.6707,39,148926,16,2,25,REABASTECER,21,2018-11-2,40,0324fdc4b42b5e666351c5b24a8f024a,1-bbd86505dac115b597b1579b2f0dd0ca,5342
39,40,Barra Funda,-23.5542,-46.6707,33,146860,65,60,29,NORMAL,30,2019-5-1,33,0324fdc4b42b5e666351c5b24a93785e,1-fe4d985e8164a606ece0376538c45384,5521
19,10,Barra Funda,-23.5542,-46.6707,5,147537,47,63,37,REABASTECER,26,2019-9-26,25,0324fdc4b42b5e666351c5b24a999474,1-4c7e23bea4ee8f1936d683187ff7065d,5666
32,12,Tatuapé,-23.5402,-46.5765,32,69363,54,26,33,NORMAL,43,2018-3-7,48,0324fdc4b42b5e666351c5b24a999b50,1-01c0e026f654d2b7203c8f74f0692e2b,5827
37,3,Tatuapé,-23.5402,-46.5765,24,67388,65,5,43,NORMAL,9,2018-4-15,48,0324fdc4b42b5e666351c5b24a9b7831,1-d093db39bab45b8f4f0430c0f74aecc6,5865
18,20,Tatuapé,-23.5402,-46.5765,32,70116,11,18,18,NORMAL,11,2018-1-8,18,0324fdc4b42b5e666351c5b24a9bc343,1-45b978a8863ef232c33134e0ecfc3c0d,5768
34,43,Tatuapé,-23.5402,-46.5765,7,70594,65,60,11,NORMAL,31,2018-6-22,13,0324fdc4b42b5e666351c5b24a9bdd50,1-1e30e1640a8c619560b0abdd77cb89fa,5932
17,33,Tatuapé,-23.5402,-46.5765,41,69257,28,86,30,NORMAL,17,2018-2-6,3,0324fdc4b42b5e666351c5b24aa34126,1-f9d0a9eaf6252feb7cbdccafe3f43fdd,5796
21,18,Tatuapé,-23.5402,-46.5765,14,68949,63,70,43,NORMAL,21,2018-10-19,53,0324fdc4b42b5e666351c5b24aa8033a,1-c4931e1da59d1de840d646cba1f46a5e,6049
14,1,Tatuapé,-23.5402,-46.5765,19,70062,17,62,39,NORMAL,15,2018-6-5,17,0324fdc4b42b5e666351c5b24aa84e91,1-e827146201afd9cb4062894108cea742,5915
13,13,Tatuapé,-23.5402,-46.5765,21,67303,33,12,43,NORMAL,32,2019-3-4,51,0324fdc4b42b5e666351c5b24aaadd76,1-7de116e5d58a29d9f9639ffadf4ba452,6184
22,38,Tatuapé,-23.5402,-46.5765,26,67069,5,8,12,NORMAL,25,2019-8-13,43,0324fdc4b42b5e666351c5b24ab1988f,1-6ac53c58f76ba8037e3dba317d364ea0,6343
24,25,Tatuapé,-23.5402,-46.5765,36,71011,51,13,13,NORMAL,40,2019-3-12,61,0324fdc4b42b5e666351c5b24ab216ff,1-7e53512dd518d93b4152ee8add81fa20,6192
8,24,Tatuapé,-23.5402,-46.5765,40,68344,37,86,40,REABASTECER,43,2019-4-11,7,0324fdc4b42b5e666351c5b24ab39e58,1-cd51926246776ab4cdb0be568aba6a27,6221
